#e	xs
7.62521191783599	1.59964114026214
7.81436392334645	1.58173768194007
8.00352792161783	1.5735363112949
8.19267120512037	1.54908638954261
8.38182212037984	1.53090557935601
8.57097194538833	1.51210533295605
8.76010432638095	1.48043597556931
8.94922253411069	1.43909195819565
9.13835273460133	1.40740106278925
9.32746985208007	1.36734360050661
9.51658478905683	1.32696416055566
9.70569645528061	1.28565173175109
9.89481902401431	1.25250298278722
10.083937231744	1.21752443191744
10.2730521687208	1.18156934742426
10.4621769179565	1.15237254372581
10.6512765914194	1.10975378740041
10.8403697233763	1.06518636639603
11.0294617650822	1.02184596426677
11.2185396335253	0.973277312588762
11.4076229532233	0.92957280068611
11.5967160851802	0.892241400845209
11.7857895926193	0.847963235743566
11.9748827245762	0.813909254623892
12.1639714955292	0.7795041585499
12.3530569957292	0.745321245472651
12.5421414056782	0.712245046049663
12.7312378083881	0.684771671599326
12.9203276695921	0.6561866096443
13.1094218918	0.630181218270407
13.2985161140079	0.605206448933858
13.4876059752119	0.579942752207107
13.6767023779218	0.557572664160142
13.8657987806317	0.536065455832468
14.0549006345965	0.516808695782847
14.2439992178084	0.497421345200979
14.4330999815223	0.479288798990309
14.6221985647342	0.461308954510502
14.8112949674441	0.443514918995825
15.000390279903	0.426172530528433
15.1894954046208	0.41154263014581
15.3785907170797	0.3954504270266
15.5676991125506	0.382506491114639
15.7568020567664	0.368969041680574
15.9458973692253	0.354541557555004
16.1350155769551	0.344640303764139
16.3241207016729	0.332809289443122
16.5132345483987	0.322803208311311
16.7023396731165	0.311721830600435
16.8914447978343	0.301020860917761
17.080571727572	0.293906057204337
17.2696670400309	0.282413697424202
17.4587601719878	0.271072037415101
17.6478652967057	0.261766517655345
17.8369693311725	0.252641297230068
18.0260766363923	0.244237291358032
18.2151795806082	0.235593385807468
18.404290156581	0.228132999724769
18.5933887397929	0.219574911439784
18.7824916840087	0.211803842635322
18.9715891769696	0.203746103451399
19.1606986626914	0.197185602085868
19.3497896141464	0.189058369189016
19.5388925583622	0.182367324272301
19.7279889610721	0.175332883225603
19.917092995539	0.169220752378756
20.106177405488	0.161710998180567
20.2952748984489	0.155558961322792
20.4843625791509	0.148901254264197
20.6734524403548	0.142685530461864
20.8625379405548	0.136428466876427
21.0516092674919	0.129515394980001
21.2406914969389	0.123631481577137
21.42976718488	0.117625635525735
21.6188341508131	0.111419669264006
21.8079065680012	0.105832093943185
21.9540032898999	0.10146639398557
