#e	xs
7.80697350598176	0.987930021018638
7.99660891722159	0.988939662223071
8.18624432846142	0.981796461417981
8.37587973970125	0.973630575981071
8.56551515094108	0.967131067573883
8.75515056218091	0.964390016454822
8.94478597342073	0.950061877392693
9.13442138466056	0.931313526882348
9.32405679590039	0.910421730617596
9.51369220714022	0.894426146421582
9.70332761838005	0.874844072446892
9.89296302961988	0.851924517757427
10.0825984408597	0.832354551016037
10.2722338520995	0.812785854783164
10.4618692633394	0.789748388602947
10.6515046745792	0.76778712124833
10.841140085819	0.742741569279527
11.0307754970589	0.719702527180454
11.2204109082987	0.693161179045268
11.4100463195385	0.667966833201815
11.5996817307783	0.641562229679201
11.7893171420182	0.617221529199286
11.978952553258	0.591843069701897
12.1685879644978	0.567821104076812
12.3582233757377	0.543873757559939
12.5478587869775	0.524105565172106
12.7374941982173	0.50227875442051
12.9271296094571	0.485358668484941
13.116765020697	0.466686895020498
13.3064004319368	0.44997225441285
13.4960358431766	0.433139186803867
13.6856712544165	0.418779025267752
13.8753066656563	0.40289066035199
14.0649420768961	0.389963150781444
14.254577488136	0.376618881841751
14.4442128993758	0.363330354546882
14.6338483106156	0.350897441449036
14.8234837218554	0.338703167067745
15.0131191330953	0.326392315007144
15.2027545443351	0.314702399775642
15.3923899555749	0.303096735440758
15.5820253668148	0.292402345339567
15.7716607780546	0.281929799040684
15.9612961892944	0.272883547702576
16.1509316005342	0.26325519223024
16.3405670117741	0.254527311676317
16.5302024230139	0.246088792552717
16.7198378342537	0.238061268422333
16.9094732454936	0.230676864731745
17.0991086567334	0.222783262182434
17.2887440679732	0.216230147543468
17.478379479213	0.209061320657554
17.6680148904529	0.201462563868563
17.8576503016927	0.194783336846921
18.0472857129325	0.188014289330911
18.2369211241724	0.18148047756461
18.4265565354122	0.175077165367914
18.616191946652	0.169552946059358
18.8058273578918	0.163390201100559
18.9954627691317	0.158409333627484
19.1850981803715	0.151644924234069
19.3747335916113	0.145972020544658
19.5643690028512	0.140976959098686
19.754004414091	0.135478846630252
19.9436398253308	0.13012339325568
20.1332752365707	0.124910747185251
20.3229106478105	0.119973048797847
20.5125460590503	0.115294090479491
20.7021814702901	0.110066927703242
20.89181688153	0.104729700823393
21.0814522927698	0.10047888941426
21.2710877040096	0.095817690053869
21.4607231152495	0.0916755122305941
21.6503585264893	0.0866070698141831
21.8399939377291	0.0819091221286967
21.986530391869	0.0791004411638973
