#photon_energies	cross_sections
7.73801517462182	0.737877331661921
7.92765058586165	0.740262300534475
8.11728599710148	0.735590253842079
8.30692140834131	0.723862746705044
8.49655681958114	0.71560348962809
8.68619223082097	0.709000473016421
8.8758276420608	0.70543344233616
9.06546305330063	0.695335965237342
9.25509846454045	0.673767393827447
9.44473387578029	0.66229276122149
9.63436928702011	0.649701321309949
9.82400469825994	0.631054921709682
10.0136401094998	0.619738547799277
10.2032755207396	0.599744034912081
10.3929109319794	0.582102712236786
10.5825463432193	0.564253319889389
10.7721817544591	0.547554747908681
10.9618171656989	0.533797995478613
11.1514525769387	0.514019031311868
11.3410879881786	0.497892165099468
11.5307233994184	0.47829812767999
11.7203588106582	0.454186380646357
11.9099942218981	0.436118277456541
12.0996296331379	0.418532556285511
12.2892650443777	0.400138087003591
12.4789004556176	0.387085407458183
12.6685358668574	0.369060740662161
12.8581712780972	0.356890604494653
13.047806689337	0.342047356864933
13.2374421005769	0.330205718709173
13.4270775118167	0.316533803643692
13.6167129230565	0.304165000706359
13.8063483342964	0.29343291819827
13.9959837455362	0.282767504948896
14.185619156776	0.27460133763527
14.3752545680158	0.263455707600945
14.5648899792557	0.254440435750568
14.7545253904955	0.246412062860836
14.9441608017353	0.238155034844417
15.1337962129752	0.230062913208091
15.323431624215	0.222968757211281
15.5202501949715	0.214267422389691
15.7027024466946	0.207865041162422
15.8775610726431	0.19985584379557
16.0819732691743	0.189421989236267
16.2716086804141	0.184154555951825
16.461244091654	0.177951006857406
16.6508795028938	0.172621415028211
16.8405149141336	0.166622531450581
17.0301503253734	0.161454080302132
17.2197857366133	0.156015234065221
17.4094211478531	0.151426084484417
17.5990565590929	0.145849801727456
17.7886919703328	0.14038594762314
17.9783273815726	0.135806496562319
18.1679627928124	0.131304010323013
18.3575982040523	0.126461752142842
18.5472336152921	0.12199970701943
18.7368690265319	0.118280607781381
18.9265044377717	0.113667654795486
19.1161398490116	0.109596586979156
19.3057752602514	0.105554859932792
19.4954106714912	0.101718254930955
19.6850460827311	0.0979130641763501
19.8746814939709	0.0940944469894546
20.0643169052107	0.0903583022674667
20.2539523164505	0.0873304836425326
20.437841200077	0.0840882007275604
20.6418429303502	0.0796505609446983
20.8196261283875	0.0769207214381996
20.9998516006605	0.07337849530543
21.142748587312	0.0695486005685851
21.3267848178004	0.0671521137173549
21.5124418637694	0.0634282091076302
21.7172886716328	0.0607481830019381
21.8335290941641	0.0585250397001273
21.926191851929	0.0562654680675941
