#e	xs
7.78973392314178	0.769860204280103
7.9793693343816	0.774480788777821
8.16900474562143	0.765643981020004
8.35864015686126	0.76221212853996
8.54827556810109	0.748269431427018
8.73791097934092	0.746971962375532
8.92754639058075	0.745265702287091
9.11718180182058	0.729888444338724
9.30681721306041	0.715090558704598
9.49645262430024	0.695588801731185
9.68608803554007	0.682488389004928
9.8757234467799	0.671607484301265
10.0653588580197	0.657750035213696
10.2549942692596	0.639341204698487
10.4446296804994	0.624079553652147
10.6342650917392	0.607059824277663
10.823900502979	0.59398689390831
11.0135359142189	0.570297605829427
11.2031713254587	0.551492045623875
11.3928067366985	0.534090787152796
11.5824421479384	0.512225088925689
11.7720775591782	0.490983778076167
11.961712970418	0.470536351606553
12.1513483816578	0.449698980781973
12.3409837928977	0.435029603187855
12.5306192041375	0.41944878540926
12.7202546153773	0.399843619148577
12.9098900266172	0.383473618103779
13.099525437857	0.372057047020373
13.2891608490968	0.358929478374848
13.4787962603367	0.346265099608196
13.6684316715765	0.333889729139117
13.8580670828163	0.322616691232877
14.0477024940561	0.312781884905391
14.237337905296	0.3020787054299
14.4269733165358	0.291741781343269
14.6166087277756	0.280827977032991
14.8062441390155	0.271966996619877
14.9958795502553	0.261889199634265
15.1855149614951	0.252695205766796
15.3751503727349	0.243779170748336
15.5647857839748	0.235437216361511
15.7544211952146	0.226879774264707
15.9440566064544	0.218512852034792
16.1336920176943	0.210919164082702
16.3233274289341	0.204038888627364
16.5129628401739	0.197383050768994
16.7025982514137	0.191260441500307
16.8922336626536	0.184715641655013
17.0818690738934	0.178887298980634
17.2715044851332	0.173625373258785
17.4611398963731	0.167961637584259
17.6479020438062	0.161021182302289
17.8404107188527	0.156162219286557
18.0300461300925	0.151024514120399
18.2196815413324	0.146044334169047
18.4093169525722	0.140813678274346
18.5978748898845	0.136102785061475
18.7612917688886	0.132427205218246
18.9278305595287	0.128797432967439
19.1089566894949	0.123731358847613
19.3057752602514	0.11929960711889
19.4954106714912	0.11515374576185
19.6850460827311	0.110784843253155
19.8746814939709	0.106875938298023
20.0643169052107	0.102538014535163
20.2539523164505	0.0982677339145625
20.4435877276904	0.0943312017951364
20.6332231389302	0.0904525610302823
20.82285855017	0.0864946116792332
21.0124939614099	0.0826186915638531
21.2021293726497	0.0787860238809326
21.3917647838895	0.0752970403203724
21.5814001951293	0.0715274159417895
21.7710356063692	0.0677220954631629
21.934811643349	0.0646390851393976
