#e	xs
7.72240779372367	0.0776593332120141
7.91158160425397	0.0776404637974303
8.10075214403129	0.0774934863178182
8.28990523979275	0.076668368927738
8.47904525254232	0.0753525073136426
8.66822887533154	0.0757084451398433
8.85738306134399	0.0749435876914062
9.04651108133264	0.0732125529822603
9.23563474031734	0.0713641519669198
9.42476057980401	0.0696390638257428
9.61389514129862	0.0682556750251979
9.80303624429917	0.0671211483740838
9.99215227152692	0.0651748495874673
10.1812781110136	0.0635993756691553
10.3704148530102	0.0624046498911213
10.5595297899869	0.0605617591853729
10.7486392757087	0.0586117071495098
10.9377411296736	0.0565062337070474
11.1268342616305	0.054236958183426
11.3159328448424	0.0522023350600604
11.5050118035365	0.0497485267530274
11.6941114769993	0.0479086527029392
11.8831926161954	0.0457069780731541
12.0722726651404	0.0435824791871887
12.2613679775993	0.0418783103936168
12.4504469362934	0.0399097902917836
12.6395444292543	0.0383914860105438
12.8286332002072	0.0367686235635178
13.0177285126661	0.0353308911988578
13.206828186129	0.0340242316025651
13.3959213180859	0.0326578273862441
13.5850209915488	0.0314500270138129
13.7741195747607	0.0302702235304323
13.9632290604825	0.0292955406312637
14.1523287339454	0.0282120893512218
14.3414349489142	0.0272586130422587
14.5305378931301	0.0262938919086983
14.7196408373459	0.0253633136298787
14.9087306985499	0.0243045491955943
15.0978314622638	0.0234185732203563
15.2869322259776	0.022564893809123
15.4760318994405	0.0217303653261288
15.6651359339073	0.0209728415018489
15.8542323366173	0.0201638576681758
16.0433341905821	0.0194395234202475
16.232433864045	0.0187205820360221
16.4215433497668	0.0181177906111537
16.6106452037317	0.0174669560113258
16.7997601407084	0.0169511340181386
16.9888663556773	0.0163782411531281
17.177981292654	0.0158945703297157
17.3670831466189	0.0153235991477434
17.5561806395798	0.0147406372724761
17.7452879447996	0.0142502962096584
17.9343908890154	0.0137459579334724
18.1234938332313	0.0132594689070904
18.3126022287021	0.0128254582093387
18.501706263169	0.0123783607949571
18.6908113878868	0.0119534291713589
18.8799121516007	0.0115176897144241
19.0690041933066	0.0110490568821132
19.2581114985264	0.0106815146792516
19.4472035402324	0.0102469042146861
19.6363086649502	0.0098951424816967
19.8253974359032	0.009476860804944
20.0144905678601	0.0090962725608766
20.2035749778091	0.0086925941107358
20.392665929264	0.0083343187799386
20.581755790468	0.0079864115452233
20.770833658911	0.007606814958202
20.9599060760991	0.0072253414552625
21.1489937568011	0.0069161068962348
21.3380607227342	0.0065512108778736
21.5271287789184	0.0062089846999612
21.7161881130946	0.0058587716723134
21.9052463570198	0.0055252690171585
