#photon energy [eV]	cross section [Mb]
7.86863343647076	0.174882250839313
8.05837417435236	0.175336519823938
8.24817185789066	0.173289788489049
8.43797392186408	0.171078184769492
8.62775627387942	0.169735025308022
8.81752548458937	0.168960461914798
9.00731002682227	0.167541523519172
9.19713618318891	0.164403106878344
9.38696014933799	0.161412455592961
9.57679506657489	0.158039901242237
9.76662122294153	0.155079470624471
9.95644956952573	0.152090611582896
10.1462866769802	0.148830742207221
10.3361413061752	0.144999724988942
10.5259806038472	0.141813624202097
10.7158527547827	0.13755512526699
10.9057030035426	0.134162219782748
11.095590486001		0.129632175498831
11.2854692075893	0.125531650438699
11.4753566900477	0.121293020991144
11.6652266507657	0.11771562083501
11.8551228940944	0.113490318931589
12.0450366591636	0.108935097188358
12.234919761187		0.105372995691218
12.4248247653859	0.101366906004568
12.6147188184971	0.0977823282096822
12.8046106813907	0.0943765332454036
12.9945134953721	0.0908385823584798
13.1844031680481	0.0877229965295438
13.3742862700715	0.0848545158898178
13.5641671818772	0.0821251026902703
13.754048093683		0.0794834832437805
13.9439421467942	0.076672755952933
14.1338208683824	0.0742474432865017
14.3237039704057	0.0718196038140464
14.5135805017763	0.069586164302331
14.7034504624943	0.0675337992692426
14.8933642275635	0.0648231589808874
15.0832670415449	0.0623930935300481
15.2731370022629	0.0605528799653094
15.4630201042862	0.0585728431365213
15.6529163476149	0.0564704208425386
15.8428125909437	0.0544434632053071
16.032695692967		0.0526632000321098
16.2225831754255	0.0508850047349197
16.4124640872312	0.0492482479621527
16.6023296675141	0.0478484635543259
16.7922193401901	0.0462073547752621
16.9820871106905	0.0448692546749344
17.1719724029314	0.0433781367436379
17.3618270321263	0.0422615503025759
17.5517232754551	0.0407446079658806
17.7415954263906	0.0395210945650328
17.9314894795017	0.0381235335306554
18.1213660108724	0.0369379713499723
18.3112513031133	0.0357104298669525
18.5011409757893	0.0344856319193181
18.6910196973775	0.0333947823878997
18.8809027994008	0.0323027963575856
19.0708056133822	0.0310918416520735
19.2606909056231	0.0300585817296541
19.4505849587343	0.0289956379261901
19.6404833922806	0.0279394545453054
19.8303840160444	0.026906903099312
20.0202868300259	0.0258982275481869
20.2101830733546	0.024968632738438
20.4000880775536	0.0240193707245124
20.5900127937106	0.0229918181105159
20.7799221783448	0.0220933336567287
20.9698468945018	0.0211481772239792
21.1597781813116	0.0202099965612032
21.3497247996443	0.0192390353026188
21.5396560864541	0.0183855484654214
21.7296136558746	0.0174540543095893
21.9022916254941	0.016693290002479
